ReservationID,HotelID,CustomerID,RoomID,ResNumAdult,ResNumChild,ResRequest,ResCheckIn,ResCheckOut, ResDayRate , ResDeposite , ResFoodCharge , ResPetCharge , ResLateCharge , ResDamageCharge 
,6,541,35,1,0,none,9/17/2022 21:31,9/18/2022 5:41,1207.48,465.26,0,0,0,0
,4,322,120,6,0,Suspendisse potenti. Nullam porttitor lacus at turpis.,9/17/2022 22:58,9/21/2022 14:50,684.04,251.82,377.24,0,0,0
,2,542,115,4,0,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,9/17/2022 23:18,9/28/2022 9:01,1339.25,250.33,59.87,0,0,0
,4,347,22,3,3,none,9/18/2022 1:09,9/19/2022 1:00,990.21,248.17,16.96,0,0,0
,3,525,110,6,0,Vivamus in felis eu sapien cursus vestibulum.,9/18/2022 1:39,9/28/2022 16:34,890.41,314.15,510.46,0,0,0
,1,163,5,3,0,Mauris ullamcorper purus sit amet nulla. Quisque arcu libero rutrum ac lobortis vel dapibus at diam.,9/18/2022 2:08,9/29/2022 13:44,1149.57,385.42,0,0,0,0
,3,20,154,4,0,none,9/18/2022 3:11,9/24/2022 22:18,1542.52,258.69,0,0,0,0
,2,600,114,2,0,none,9/18/2022 7:35,9/27/2022 2:37,1226.18,439.56,0,0,0,0
,3,207,68,7,2,none,9/18/2022 7:40,9/23/2022 9:59,554.15,202.16,0,0,0,0
,7,251,183,4,0,Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.,9/18/2022 8:53,9/22/2022 10:48,976.64,392.36,0,0,0,0
,5,480,222,1,2,none,9/18/2022 9:09,9/20/2022 0:43,260.84,498.02,621.6,0,0,0
,7,375,99,2,3,none,9/18/2022 12:56,9/24/2022 17:56,796.81,213.21,0,0,0,0
,7,654,180,1,0,none,9/18/2022 14:13,9/29/2022 13:22,1261.93,447.05,0,443.12,135.49,0
,6,271,36,6,0,none,9/18/2022 15:09,9/24/2022 12:25,838.41,261.76,417.51,0,0,0
,6,635,30,4,1,none,9/18/2022 16:49,,1595,277.09,0,0,0,0
,3,533,31,5,0,none,9/18/2022 17:40,9/19/2022 10:14,1433.52,456.52,0,0,109.06,0
,8,120,250,1,0,none,9/18/2022 18:30,9/29/2022 19:54,235.22,248.58,444.53,0,139.31,0
,4,566,90,3,0,none,9/18/2022 18:56,9/23/2022 4:29,975.14,338.97,613.06,472.93,94.6,0
,1,433,184,2,0,none,9/18/2022 20:51,9/24/2022 16:21,891.77,453.03,0,0,0,0
,1,621,69,5,0,none,9/18/2022 22:23,9/26/2022 22:45,1179.32,412.8,0,0,0,0
,6,189,9,1,0,none,9/18/2022 22:48,,1447.7,363.8,0,0,0,0
,5,220,173,2,3,Nunc nisl. Duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa.,9/18/2022 23:24,9/22/2022 16:30,764.92,486.91,0,0,100.75,0
,3,300,26,5,0,none,9/18/2022 23:33,9/22/2022 3:40,1220.29,331.82,0,446.26,0,0
,5,633,181,7,0,Nulla ac enim.,9/19/2022 0:53,9/25/2022 1:00,1013.1,294.34,327.48,0,0,0
,1,329,127,7,5,none,9/19/2022 1:20,,978.54,254.85,0,0,0,0
,3,625,19,4,0,none,9/19/2022 2:39,,1400.93,265.71,359.54,0,0,0
,4,643,91,3,4,Donec vitae nisi. Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.,9/19/2022 3:23,9/20/2022 14:11,1220.07,485.08,0,0,119.95,0
,2,456,63,1,0,none,9/19/2022 3:49,9/23/2022 11:03,491.35,268.77,0,278.56,0,0
,3,99,133,7,0,none,9/19/2022 5:57,9/24/2022 23:32,607.28,364.43,0,0,0,0
,6,278,64,7,0,none,9/19/2022 7:37,9/30/2022 8:57,650.04,493.67,0,0,0,0
,7,581,219,1,5,none,9/19/2022 8:01,9/21/2022 3:15,692.03,211.63,0,0,0,0
,1,620,22,7,0,none,9/19/2022 8:04,9/25/2022 17:22,1557.01,469.84,0,0,0,0
,8,401,106,4,0,none,9/19/2022 8:27,9/20/2022 6:52,505.11,343.73,0,0,0,1157.64
,1,462,45,6,0,none,9/19/2022 8:36,9/29/2022 17:52,729.24,367.69,0,0,124.31,0
,2,14,6,2,5,none,9/19/2022 9:09,9/20/2022 19:48,808.87,423.95,0,0,0,0
,7,40,6,3,0,Maecenas rhoncus aliquam lacus.,9/19/2022 10:16,9/24/2022 15:47,1464.46,474.14,0,0,0,0
,1,593,43,2,0,none,9/19/2022 11:26,9/21/2022 14:04,738.51,329.74,154.72,0,0,0
,7,495,209,7,0,none,9/19/2022 14:42,9/30/2022 8:01,1298.95,440.88,0,0,0,0
,2,262,35,1,0,none,9/19/2022 15:17,,1012.27,371.49,0,0,0,0
,2,665,42,4,0,Aenean auctor gravida sem.,9/19/2022 15:22,9/30/2022 0:06,946.33,355.04,0,0,0,0
,5,365,166,1,0,none,9/19/2022 15:56,9/25/2022 14:47,939.8,446.53,0,0,0,0
,4,527,101,3,0,Cras pellentesque volutpat dui. Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc.,9/19/2022 17:22,9/19/2022 20:08,336.44,473.9,161.9,0,0,0
,6,275,24,2,0,Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl.,9/19/2022 17:46,9/23/2022 18:36,1520.16,305.77,0,0,127.31,0
,6,647,3,5,0,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,9/19/2022 17:59,,1392.59,340.18,321.39,245.52,0,0
,2,287,117,4,0,none,9/19/2022 18:10,9/22/2022 7:24,740.65,337.95,0,0,0,0
,1,639,185,4,0,none,9/19/2022 18:12,9/30/2022 3:51,397.23,377.02,0,0,0,0
,1,637,9,1,0,none,9/19/2022 20:47,9/23/2022 23:14,901.91,246.18,0,0,0,0
,1,276,130,2,0,none,9/19/2022 21:46,9/23/2022 8:18,463.59,214.42,0,0,0,0
,7,238,133,7,0,none,9/19/2022 22:13,,1420.85,499.57,0,0,0,0
,6,513,14,6,2,Proin interdum mauris non ligula pellentesque ultrices.,9/19/2022 22:35,9/24/2022 16:32,1039.46,310.56,0,0,0,0
,1,567,171,7,0,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,9/19/2022 22:59,,1172.59,370.87,0,0,0,0
,6,122,35,3,0,Mauris ullamcorper purus sit amet nulla. Quisque arcu libero rutrum ac lobortis vel dapibus at diam.,9/19/2022 23:24,9/30/2022 15:43,1409.9,292.05,0,0,0,0
,2,124,95,2,0,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,9/19/2022 23:34,9/28/2022 0:00,1132.91,257.99,102.44,0,0,0
,6,622,54,5,0,Vivamus vel nulla eget eros elementum pellentesque.,9/19/2022 23:57,,1317.93,321.89,0,0,0,0
,7,420,29,5,0,none,9/20/2022 3:01,9/28/2022 20:16,703.8,287.44,77.24,0,0,0
,8,523,197,2,2,none,9/20/2022 3:55,9/30/2022 4:23,315.44,480.48,0,0,0,0
,4,323,154,7,0,Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.,9/20/2022 4:30,9/21/2022 16:11,801.55,326.81,98.91,0,0,0
,4,612,5,6,0,none,9/20/2022 7:17,9/24/2022 16:37,1369.56,495.49,556.91,0,0,0
,4,254,114,6,0,none,9/20/2022 8:33,9/23/2022 17:32,1337.11,294.1,0,0,0,0
,5,38,195,1,5,Proin eu mi. Nulla ac enim. In tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem.,9/20/2022 10:26,9/29/2022 8:39,1423.45,442.34,0,0,0,0
,7,359,71,5,5,none,9/20/2022 11:13,,1584.64,297.73,0,0,0,0
,5,171,144,3,4,none,9/20/2022 13:51,9/29/2022 18:28,464.44,486.65,300.42,0,0,0
,6,157,8,3,0,none,9/20/2022 14:46,9/21/2022 2:19,530.14,227.93,0,0,0,0
,3,75,142,5,2,none,9/20/2022 15:04,9/30/2022 14:39,211.78,287.27,265.92,354.57,0,0
,8,580,143,2,0,Etiam pretium iaculis justo. In hac habitasse platea dictumst.,9/20/2022 16:26,9/23/2022 21:38,1475.18,237.18,0,0,0,0
,8,89,135,1,0,none,9/20/2022 16:46,9/21/2022 14:52,574.24,382.94,0,0,0,0
,2,360,124,6,0,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,9/20/2022 17:36,9/27/2022 18:28,512.45,400.99,35.29,0,0,0
,7,175,168,7,1,Nulla ac enim. In tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem.,9/20/2022 18:22,9/21/2022 16:50,786.42,221.66,0,0,0,0
,6,197,14,3,0,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,9/20/2022 19:40,9/28/2022 8:52,1019.08,484.83,0,372.72,0,0
,8,560,245,4,0,none,9/20/2022 20:16,9/26/2022 18:10,276.92,323.14,0,0,0,0
,7,53,4,2,0,none,9/20/2022 20:42,,921.45,288.88,375.43,0,0,0
,8,260,94,1,0,none,9/20/2022 22:20,9/21/2022 15:50,1493.13,356.63,0,0,0,0
,2,427,81,6,0,none,9/20/2022 22:45,9/29/2022 3:36,858.28,356.17,0,0,0,0
,1,199,13,3,0,none,9/21/2022 2:28,9/21/2022 19:43,1418.4,438.04,452.76,0,95.9,0
,6,491,9,3,3,none,9/21/2022 4:16,,1549.39,328.58,251.24,0,0,0
,8,546,140,6,0,none,9/21/2022 4:27,9/28/2022 16:45,999.69,348.25,0,0,149.8,0
,2,564,106,4,0,none,9/21/2022 4:36,9/22/2022 5:18,1479.62,262.05,35.17,0,0,0
,6,3,24,3,0,none,9/21/2022 5:32,9/26/2022 9:12,1493.9,434.83,235.39,215.94,0,0
,3,155,33,5,0,none,9/21/2022 8:46,9/27/2022 11:43,1277.55,417.49,0,0,0,0
,3,56,133,3,3,Suspendisse potenti.,9/21/2022 9:40,9/26/2022 20:25,430.62,247.45,0,0,0,0
,6,439,62,7,0,none,9/21/2022 9:56,,694.57,295.15,220.52,0,0,0
,3,9,51,1,2,none,9/21/2022 10:34,9/24/2022 8:33,648.61,356.76,0,0,0,0
,3,307,153,3,0,Sed sagittis. Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.,9/21/2022 13:02,9/24/2022 16:40,922.79,209.35,0,0,0,0
,7,665,78,4,3,none,9/21/2022 13:59,9/30/2022 5:49,1397.36,288.07,596.28,0,0,0
,2,202,109,1,5,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,9/21/2022 14:18,9/30/2022 12:36,738.91,434.56,694.95,0,0,1033.91
,1,525,59,1,1,none,9/21/2022 14:35,9/30/2022 15:15,1163.19,215.58,22.97,0,117.19,0
,1,11,173,5,4,Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.,9/21/2022 17:03,,223.89,365.68,393.68,0,0,0
,3,286,80,6,0,none,9/21/2022 17:52,9/27/2022 14:56,344.16,356.85,0,0,0,0
,4,243,2,7,0,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,9/21/2022 20:21,,649.18,261.01,0,0,0,0
,7,648,161,6,0,Nulla neque libero convallis eget eleifend luctus ultricies eu nibh. Quisque id justo sit amet sapien dignissim vestibulum.,9/21/2022 20:28,,1522.31,492.14,138.18,0,0,0
,1,29,114,7,0,none,9/21/2022 21:58,9/24/2022 3:00,1291.22,337.36,674.33,0,0,0
,5,379,65,7,3,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.,9/21/2022 23:55,,625.77,468.1,0,0,125.79,0
,5,185,9,7,0,none,9/22/2022 0:16,,1542.43,322.78,0,0,0,0
,3,208,114,1,0,none,9/22/2022 0:23,9/28/2022 19:58,1181.66,310.37,0,0,0,0
,4,41,135,4,0,none,9/22/2022 0:48,,245.39,442.66,0,0,0,0
,4,289,113,5,2,Maecenas pulvinar lobortis est.,9/22/2022 0:55,9/24/2022 4:41,561.79,450.66,0,0,133.79,0
,1,101,93,4,0,none,9/22/2022 1:09,9/25/2022 13:24,801.71,284.06,0,0,148.83,0
,7,257,36,4,0,none,9/22/2022 1:17,9/26/2022 8:52,514.3,205.4,0,0,134.91,843.64
,6,473,56,4,5,Donec semper sapien a libero. Nam dui.,9/22/2022 3:45,9/26/2022 17:37,898.3,483.8,0,0,0,0
,7,393,170,6,0,none,9/22/2022 4:59,,1387.21,483.65,681.31,0,0,0
,4,138,218,7,0,Maecenas leo odio condimentum id luctus nec molestie sed justo.,9/22/2022 7:14,,1130.06,407.74,646.57,0,0,0
,3,81,102,1,0,Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl.,9/22/2022 7:49,,566.07,315.4,0,0,0,0
,7,149,100,4,0,none,9/22/2022 8:16,9/24/2022 20:32,1187.2,414.92,0,473.66,0,0
,8,76,157,4,3,none,9/22/2022 10:55,,189.74,242.22,0,0,85.73,0
,7,509,192,7,0,none,9/22/2022 11:32,9/25/2022 18:49,1398.75,399.95,0,0,0,0
,1,145,153,2,1,none,9/22/2022 12:46,9/28/2022 15:15,933.86,300.35,260.75,0,0,0
,5,347,201,1,1,none,9/22/2022 12:54,9/26/2022 21:03,533.32,274.55,0,0,124.25,0
,3,602,53,7,0,Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo sollicitudin ut suscipit a feugiat et eros.,9/22/2022 15:37,9/30/2022 2:38,603.33,242.22,0,0,136.08,0
,3,631,60,2,5,none,9/22/2022 21:30,9/28/2022 13:18,319.78,405.51,0,0,0,0
,2,653,39,1,0,none,9/22/2022 21:59,9/30/2022 7:37,875.8,271.94,619.51,0,0,0
,3,506,79,1,0,none,9/22/2022 22:16,,532.72,233.15,0,0,0,0
,7,595,46,7,2,none,9/22/2022 22:17,,1576.58,234.12,0,0,0,0
,4,45,185,1,2,none,9/22/2022 23:59,,837.66,327.82,0,0,0,0
,6,526,45,2,0,none,9/23/2022 0:22,9/28/2022 12:11,909.99,488.69,0,337.1,0,628.66
,4,549,11,1,2,Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem.,9/23/2022 2:23,9/29/2022 15:16,361.37,311.95,0,0,0,0
,3,418,104,1,0,none,9/23/2022 3:55,9/30/2022 12:40,1551.15,384.83,0,0,0,0
,3,369,52,2,0,Aliquam erat volutpat.,9/23/2022 4:54,,808.8,279.22,0,0,0,1028.13
,4,206,25,6,0,none,9/23/2022 5:14,9/29/2022 23:04,876.9,347.42,0,0,148.9,0
,1,146,18,4,0,none,9/23/2022 5:53,9/23/2022 12:44,166.32,437,271.57,0,0,0
,2,190,33,7,0,Ut at dolor quis odio consequat varius. Integer ac leo.,9/23/2022 5:59,9/27/2022 4:29,372.5,395.48,203.09,0,0,0
,7,549,102,2,5,Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,9/23/2022 6:31,9/30/2022 21:27,1401.25,255.2,0,0,0,0
,3,323,153,1,0,none,9/23/2022 9:51,9/23/2022 17:20,610.67,302.6,0,0,0,0
,8,137,91,1,0,none,9/23/2022 10:40,,974.9,383.37,0,0,0,0
,3,406,105,5,1,none,9/23/2022 12:08,9/28/2022 21:56,1247.84,353.81,0,0,0,0
,3,49,66,3,2,none,9/23/2022 12:23,9/27/2022 10:22,267.07,430.12,0,0,0,0
,6,246,43,4,5,none,9/23/2022 13:13,,462.97,473.88,0,0,0,0
,5,339,41,7,3,none,9/23/2022 20:43,,1483.84,486.03,0,0,85.49,0
,3,376,79,1,0,none,9/23/2022 20:55,,1468.53,238.55,0,367.23,0,362.93
,3,342,61,3,0,none,9/23/2022 23:06,,1576.86,250.13,0,0,0,0
,5,372,194,3,0,none,9/24/2022 1:47,9/29/2022 5:12,1456.47,293.87,347.59,0,0,0
,3,554,26,7,1,Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl. Nunc rhoncus dui vel sem.,9/24/2022 2:07,,525.82,474.53,0,0,0,0
,1,657,158,2,0,Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh. Quisque id justo sit amet sapien dignissim vestibulum.,9/24/2022 3:05,9/29/2022 17:02,383.86,484.21,0,0,0,0
,5,511,170,4,3,none,9/24/2022 4:08,9/29/2022 15:48,273.31,431.39,0,0,0,0
,4,198,62,4,0,none,9/24/2022 4:22,,867.34,432.88,0,0,120.72,0
,7,517,139,5,0,none,9/24/2022 5:54,9/26/2022 22:10,1310.28,283.17,645.26,0,0,774.91
,5,238,125,3,0,none,9/24/2022 6:51,,811.6,359,0,0,0,0
,2,498,48,7,0,none,9/24/2022 8:27,9/24/2022 17:15,241.63,478.03,0,0,0,0
,7,479,213,1,0,none,9/24/2022 9:35,,732.26,221,0,0,0,0
,7,208,117,5,0,Maecenas pulvinar lobortis est.,9/24/2022 10:42,9/25/2022 15:59,1161.75,289.99,0,0,0,0
,2,318,3,5,0,none,9/24/2022 12:48,,400.56,251.91,639.25,0,0,0
,6,348,38,3,0,none,9/24/2022 13:42,9/29/2022 13:15,731.57,337.21,74.47,0,98.99,0
,6,631,1,2,0,none,9/24/2022 15:07,9/27/2022 22:52,1417.12,481.89,0,0,78.78,0
,7,383,62,6,0,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,9/24/2022 15:53,,1233.33,301.78,0,0,0,0
,4,353,36,4,5,none,9/24/2022 16:56,,769.57,286.47,0,0,0,0
,4,148,21,2,0,none,9/24/2022 17:19,9/27/2022 22:02,1157.32,445.01,0,0,0,266.06
,8,108,209,4,0,none,9/24/2022 17:58,9/26/2022 17:00,653.7,363.45,673.05,157.07,0,0
,4,46,191,2,5,none,9/24/2022 18:00,9/25/2022 6:06,838.23,297.65,0,0,0,0
,1,116,130,4,0,Donec dapibus.,9/24/2022 19:58,9/26/2022 11:48,1570.66,274.37,0,0,117.04,0
,3,608,54,2,0,Fusce lacus purus aliquet at feugiat non pretium quis lectus.,9/24/2022 20:21,,1383.94,374.63,0,0,0,0
,3,649,90,7,0,none,9/24/2022 20:31,9/29/2022 20:38,984.68,486.97,0,0,0,0
,1,555,23,2,0,none,9/24/2022 20:36,9/26/2022 11:59,1535.64,334.09,0,0,0,0
,2,657,60,4,4,Phasellus id sapien in sapien iaculis congue.,9/24/2022 21:21,9/27/2022 20:25,530.08,287.75,0,0,0,0
,6,567,56,5,0,none,9/24/2022 21:35,,932.39,234.42,558.31,0,0,0
,4,633,194,5,0,none,9/24/2022 21:42,,1223.4,366.25,0,0,0,589.49
,5,30,6,3,0,none,9/24/2022 22:54,9/27/2022 20:26,1380.72,303.8,394.68,0,0,0
,5,211,183,1,3,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,9/25/2022 0:37,9/25/2022 14:10,1273.57,305.19,107.13,0,0,0
,6,605,2,4,3,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.,9/25/2022 1:49,,814.45,463.32,0,0,0,0
,5,6,133,4,0,none,9/25/2022 3:54,9/29/2022 14:32,918.71,294.26,0,0,0,0
,7,341,118,6,3,Duis ac nibh. Fusce lacus purus aliquet at feugiat non pretium quis lectus. Suspendisse potenti.,9/25/2022 4:47,9/26/2022 16:44,190.44,258.31,189.02,0,0,0
,2,415,47,3,0,none,9/25/2022 6:13,,459.87,410.48,0,0,0,0
,3,453,120,3,0,Lorem ipsum dolor sit amet consectetuer adipiscing elit.,9/25/2022 7:43,,1536.39,402.11,0,0,0,0
,6,53,9,7,0,Nullam varius. Nulla facilisi.,9/25/2022 8:54,9/25/2022 9:32,1588.19,442.78,0,232.6,0,0
,6,374,36,2,4,none,9/25/2022 9:15,,856.33,294.66,0,0,0,0
,3,12,8,3,0,Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue.,9/25/2022 10:06,9/29/2022 9:00,915.12,495.95,0,0,0,0
,1,586,90,7,0,none,9/25/2022 11:12,,1519.72,353.09,0,0,0,0
,2,80,102,6,0,none,9/25/2022 13:40,9/27/2022 4:52,165.16,229.82,0,0,0,0
,7,159,140,6,0,none,9/25/2022 17:18,,698.24,241.09,0,0,108.93,0
,3,531,102,7,0,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,9/25/2022 18:56,9/27/2022 22:09,536.75,301.53,225.32,0,0,0
,8,441,113,1,0,none,9/25/2022 19:48,,1079.89,259.68,0,0,0,0
,7,502,218,7,0,none,9/25/2022 20:15,,392.34,340.77,0,0,0,0
,3,52,68,5,0,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.,9/25/2022 21:16,,1446.42,434.29,0,352.05,0,1157.64
,1,623,181,7,0,none,9/25/2022 22:23,,1292.27,250.52,0,0,0,0
,6,524,7,4,0,Maecenas pulvinar lobortis est.,9/26/2022 2:06,,1192.36,297.95,0,0,0,0
,3,153,74,1,0,none,9/26/2022 2:15,9/28/2022 17:57,1081.52,316.79,694.43,0,0,0
,3,624,40,4,0,none,9/26/2022 3:16,9/30/2022 0:14,1060.69,301,417.7,0,0,0
,4,637,224,6,0,none,9/26/2022 3:51,9/26/2022 7:09,1129.42,449.21,0,0,92.55,0
,5,384,135,5,0,none,9/26/2022 6:00,9/28/2022 4:01,1099.9,334.56,0,0,0,0
,2,335,67,6,0,none,9/26/2022 6:59,,174.62,408.55,0,0,0,0
,4,494,211,1,5,none,9/26/2022 7:31,,824.04,458.5,165.21,0,121.46,0
,7,19,119,1,0,none,9/26/2022 9:09,,384.93,438.93,0,0,0,0
,3,577,9,4,3,Nulla justo.,9/26/2022 9:46,,494.63,249.01,0,0,0,543.63
,2,321,31,7,0,none,9/26/2022 10:14,,1228.25,291.86,0,0,89.57,0
,6,268,20,4,0,none,9/26/2022 10:18,9/28/2022 17:41,956.74,226.03,0,0,0,0
,8,296,12,1,0,Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,9/26/2022 11:30,,1486.88,227.78,0,0,0,0
,1,657,135,4,0,Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.,9/26/2022 11:34,,477.02,447.78,155.65,0,0,0
,7,98,95,5,0,none,9/26/2022 14:46,,1339.98,319.18,0,0,0,0
,8,334,15,5,3,Sed sagittis. Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci.,9/26/2022 15:00,,818.84,287.25,0,0,0,0
,7,295,210,4,4,Vivamus vel nulla eget eros elementum pellentesque.,9/26/2022 16:27,,650.76,298.05,11.71,0,137.45,0
,8,623,96,5,0,none,9/26/2022 18:09,9/27/2022 21:23,170.77,447.11,0,0,0,0
,7,41,138,1,0,none,9/26/2022 20:33,,1257.5,201.88,0,0,0,0
,2,5,113,3,2,none,9/26/2022 21:00,,231.59,318.68,0,0,0,0
,3,289,65,4,0,none,9/26/2022 22:31,,1231.23,418.82,0,0,0,0
,5,518,57,7,0,Nulla neque libero convallis eget eleifend luctus ultricies eu nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,9/26/2022 22:45,,1532.61,210.49,0,0,0,0
,5,547,198,6,0,none,9/27/2022 1:45,,757.51,431.08,0,0,0,0
,1,199,46,4,5,none,9/27/2022 3:27,,942.93,232.32,48.55,0,0,0
,5,301,36,5,4,none,9/27/2022 5:41,9/30/2022 23:16,606.23,490.45,0,0,0,0
,5,406,252,2,1,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin risus. Praesent lectus.,9/27/2022 6:10,,1121.8,225.98,342.75,0,0,0
,6,505,68,1,0,Cras mi pede malesuada in imperdiet et commodo vulputate justo. In blandit ultrices enim. Lorem ipsum dolor sit amet consectetuer adipiscing elit.,9/27/2022 7:52,,1251.75,335.69,684.63,0,140.27,0
,5,46,216,5,0,Cras pellentesque volutpat dui. Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc.,9/27/2022 9:11,,1027.62,203.64,0,0,0,0
,8,281,115,4,5,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.,9/27/2022 10:17,9/27/2022 16:06,1054.8,423.98,0,0,0,0
,1,599,32,7,0,none,9/27/2022 12:15,,839.62,310.05,0,0,84.27,0
,2,190,125,1,0,none,9/27/2022 13:58,,1481.19,234.75,0,0,107.02,0
,5,424,61,1,3,none,9/27/2022 14:04,9/30/2022 8:19,1034.25,302.74,0,0,142,423.47
,1,135,79,5,0,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.,9/27/2022 14:07,9/29/2022 3:19,240.34,462.53,0,0,0,0
,3,240,137,6,0,none,9/27/2022 14:41,,326.71,229.39,582.95,0,0,0
,4,520,50,4,0,none,9/27/2022 17:22,,455.84,268.2,0,0,78.59,0
,5,269,177,1,0,none,9/27/2022 18:03,,469.53,378.62,0,0,0,0
,3,572,55,1,0,Etiam pretium iaculis justo. In hac habitasse platea dictumst.,9/27/2022 18:19,,1118.59,396.01,0,0,0,0
,2,128,21,7,0,Duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.,9/27/2022 18:49,,786.98,484.71,0,0,0,0
,3,277,62,4,1,none,9/27/2022 19:20,,1003.69,251.67,0,0,0,0
,8,603,210,3,0,Nam nulla. Integer pede justo lacinia eget tincidunt eget tempus vel pede. Morbi porttitor lorem id ligula.,9/27/2022 19:27,,1576.49,201.2,0,0,0,0
,6,40,52,3,3,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,9/27/2022 20:30,9/28/2022 8:35,912.47,313.79,0,0,0,0
,2,572,19,1,0,Integer ac leo.,9/27/2022 20:47,,732.22,411.86,0,0,0,0
,7,335,79,4,0,none,9/27/2022 21:11,,1116.07,280.86,0,382.32,0,0
,3,590,59,3,3,none,9/28/2022 0:27,9/29/2022 17:27,626.67,300.39,0,0,0,0
,5,611,139,6,0,none,9/28/2022 4:33,,1516.99,230.57,0,0,127.65,0
,5,409,118,2,0,none,9/28/2022 5:00,,650.39,292.03,0,0,0,0
,7,617,2,7,2,none,9/28/2022 5:12,9/29/2022 1:57,1355.76,290.42,635.24,0,0,0
,1,654,140,3,0,none,9/28/2022 5:13,,1011.71,404.58,0,0,0,0
,3,409,108,3,0,none,9/28/2022 5:14,,753.65,394.25,0,0,0,0
,1,527,60,4,4,Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.,9/28/2022 5:51,,348.7,310.41,0,0,0,0
,4,664,85,5,0,none,9/28/2022 8:07,,290.79,300.1,0,499.04,0,0
,4,633,40,7,0,none,9/28/2022 8:40,,1575.35,406.49,259.61,0,0,0
,6,317,58,5,0,none,9/28/2022 9:21,,1311.17,306.06,46.76,0,80.2,0
